,id_str,id,screen_name,confirmed_account_type,state,twitter_name,real_name,bioguide,office_holder,party,district,level,woman,birthday,last_updated
0,1.3390060786888253e+18,1.3390060786888253e+18,RepBarryMoore,,,,,,,,,,,,
1,2861616083.0,2861616083.0,USRepGaryPalmer,,,,,,,,,,,,
2,1.3410914204390154e+18,1.3410914204390154e+18,RepJerryCarl,,,,,,,,,,,,
3,9.03636248308437e+17,9.03636248308437e+17,kayiveyforgov,,,,,,,,,,,,
4,33977070.0,33977070.0,RepMikeRogersAL,,,,,,,,,,,,
5,237299871.0,237299871.0,RepMoBrooks,,,,,,,,,,,,
6,21111098.0,21111098.0,SenShelby,,,,,,,,,,,,
7,76452765.0,76452765.0,Robert_Aderholt,,,,,,,,,,,,
8,23124635.0,23124635.0,TomColeOK04,,,,,,,,,,,,
9,110798061.0,110798061.0,TTuberville,,,,,,,,,,,,
10,2469503594.0,2469503594.0,willainsworthAL,,,,,,,,,,,,
11,1869975300.0,1869975300.0,DanSullivan_AK,,,,,,,,,,,,
12,1.0736622468389274e+18,1.0736622468389274e+18,ltgovmeyer,,,,,,,,,,,,
13,18061669.0,18061669.0,lisamurkowski,,,,,,,,,,,,
14,1.0606554701787873e+18,1.0606554701787873e+18,GovDunleavy,,,,,,,,,,,,
15,7.02601370344403e+17,7.02601370344403e+17,andybiggs4az,,,,,,,,,,,,
16,272004287.0,272004287.0,Ann_Kirkpatrick,,,,,,,,,,,,
17,21509894.0,21509894.0,DavidSchweikert,,,,,,,,,,,,
18,34715823.0,34715823.0,DebbieLesko,,,,,,,,,,,,
19,20217019.0,20217019.0,DougDucey,,,,,,,,,,,,
20,218292287.0,218292287.0,gregstantonaz,,,,,,,,,,,,
21,20747881.0,20747881.0,kyrstensinema,,,,,,,,,,,,
22,1.3249262748888883e+18,1.3249262748888883e+18,SenMarkKelly,,,,,,,,,,,,
23,8.721487291843625e+17,8.721487291843625e+17,DrPaulGosar,,,,,,,,,,,,
24,2966570782.0,2966570782.0,RepRubenGallego,,,,,,,,,,,,
25,2573587962.0,2573587962.0,TomOHalleran,,,,,,,,,,,,
26,342677019.0,342677019.0,bruce_westerman,,,,,,,,,,,,
27,1740229652.0,1740229652.0,ElectFrench,,,,,,,,,,,,
28,5558312.0,5558312.0,JohnBoozman,,,,,,,,,,,,
29,233693291.0,233693291.0,RepRickCrawford,,,,,,,,,,,,
30,234469322.0,234469322.0,rep_stevewomack,,,,,,,,,,,,
31,201079432.0,201079432.0,LtGovTimGriffin,,,,,,,,,,,,
32,343041182.0,343041182.0,TomCottonAR,,,,,,,,,,,,
33,1.3636824476957655e+18,1.3636824476957655e+18,SecMayorkas,,,,,,,,,,,,
34,1.3501507509666038e+18,1.3501507509666038e+18,SecBlinken,,,,,,,,,,,,
35,1.3581170902684467e+18,1.3581170902684467e+18,AmbassadorTai,,,,,,,,,,,,
36,1.370049534831825e+18,1.370049534831825e+18,SecDebHaaland,,,,,,,,,,,,
37,1.3646143062564127e+18,1.3646143062564127e+18,SecRaimondo,,,,,,,,,,,,
38,1.3331717932012257e+18,1.3331717932012257e+18,SecYellen,,,,,,,,,,,,
39,939091.0,939091.0,JoeBiden,,,,,,,,,,,,
40,1.3517165807203164e+18,1.3517165807203164e+18,ClimateEnvoy,,,,,,,,,,,,
41,30354991.0,30354991.0,KamalaHarris,,,,,,,,,,,,
42,1.3548332624311337e+18,1.3548332624311337e+18,SecGranholm,,,,,,,,,,,,
43,1.3545251552388014e+18,1.3545251552388014e+18,USAmbUN,,,,,,,,,,,,
44,1.3389945620906025e+18,1.3389945620906025e+18,SecDef,,,,,,,,,,,,
45,1.3693434405348557e+18,1.3693434405348557e+18,SecFudge,,,,,,,,,,,,
46,1.3664100230107832e+18,1.3664100230107832e+18,SecMartyWalsh,,,,,,,,,,,,
47,1.3700042820497818e+18,1.3700042820497818e+18,EPAMichaelRegan,,,,,,,,,,,,
48,1.3642598922997678e+18,1.3642598922997678e+18,SecCardona,,,,,,,,,,,,
49,1.3569585476035133e+18,1.3569585476035133e+18,SecretaryPete,,,,,,,,,,,,
50,1.3491490969096684e+18,1.3491490969096684e+18,POTUS,,,,,,,,,,,,
51,1.3512844038011085e+18,1.3512844038011085e+18,WHCOS,,,,,,,,,,,,
52,1.364332024929149e+18,1.364332024929149e+18,SecVilsack,,,,,,,,,,,,
53,8.036941790794588e+17,8.036941790794588e+17,VP,,,,,,,,,,,,
54,1.3237302250673398e+18,1.3237302250673398e+18,WhiteHouse,,,,,,,,,,,,
55,1.3725819761174815e+18,1.3725819761174815e+18,SecBecerra,,,,,,,,,,,,
56,133028836.0,133028836.0,AdamSchiff,,,,,,,,,,,,
57,562232053.0,562232053.0,alanlowenthal,,,,,,,,,,,,
58,1.3512362677076541e+18,1.3512362677076541e+18,SenAlexPadilla,,,,,,,,,,,,
59,950783972.0,950783972.0,RepBera,,,,,,,,,,,,
60,249348006.0,249348006.0,RepAnnaEshoo,,,,,,,,,,,,
61,248735463.0,248735463.0,RepBarbaraLee,,,,,,,,,,,,
62,30216513.0,30216513.0,BradSherman,,,,,,,,,,,,
63,22509548.0,22509548.0,DarrellIssa,,,,,,,,,,,,
64,1128514404.0,1128514404.0,RepDavidValadao,,,,,,,,,,,,
65,476256944.0,476256944.0,SenFeinstein,,,,,,,,,,,,
66,19808819.0,19808819.0,DougLaMalfa,,,,,,,,,,,,
67,2388069542.0,2388069542.0,EleniForCA,,,,,,,,,,,,
68,377609596.0,377609596.0,ericswalwell,,,,,,,,,,,,
69,11347122.0,11347122.0,GavinNewsom,,,,,,,,,,,,
70,521731529.0,521731529.0,JackieSpeier,,,,,,,,,,,,
71,1071102246.0,1071102246.0,RepHuffman,,,,,,,,,,,,
72,1.2915974523577713e+18,1.2915974523577713e+18,TeamObernolte,,,,,,,,,,,,
73,176512266.0,176512266.0,jerrymcnerney,,,,,,,,,,,,
74,245451804.0,245451804.0,RepJimCosta,,,,,,,,,,,,
75,398193180.0,398193180.0,JimmyGomezCA,,,,,,,,,,,,
76,4228409359.0,4228409359.0,JimmyPanetta,,,,,,,,,,,,
77,144756663.0,144756663.0,SpeakerPerez,,,,,,,,,,,,
78,88806753.0,88806753.0,RepGaramendi,,,,,,,,,,,,
79,13218102.0,13218102.0,JohnCornyn,,,,,,,,,,,,
80,2966765501.0,2966765501.0,RepJohnKatko,,,,,,,,,,,,
81,384913290.0,384913290.0,RepJohnYarmuth,,,,,,,,,,,,
82,382791093.0,382791093.0,SenJohnHoeven,,,,,,,,,,,,
83,438665212.0,438665212.0,JoshHarder,,,,,,,,,,,,
84,1260172386.0,1260172386.0,RepJuanVargas,,,,,,,,,,,,
85,193732179.0,193732179.0,RepJudyChu,,,,,,,,,,,,
86,44251742.0,44251742.0,JuliaBrownley,,,,,,,,,,,,
87,617266600.0,617266600.0,katieporteroc,,,,,,,,,,,,
88,22545491.0,22545491.0,KenCalvert,,,,,,,,,,,,
89,19739126.0,19739126.0,GOPLeader,,,,,,,,,,,,
90,9.174081192229233e+17,9.174081192229233e+17,LindaTSanchez,,,,,,,,,,,,
91,8.159850394858373e+17,8.159850394858373e+17,RepLouCorrea,,,,,,,,,,,,
92,479872233.0,479872233.0,RepRoybalAllard,,,,,,,,,,,,
93,2968007206.0,2968007206.0,RepDeSaulnier,,,,,,,,,,,,
94,1037321378.0,1037321378.0,RepMarkTakano,,,,,,,,,,,,
95,36686040.0,36686040.0,RepMaxineWaters,,,,,,,,,,,,
96,1.122934522134315e+18,1.122934522134315e+18,MichelleSteelCA,,,,,,,,,,,,
97,1.2625314730574234e+18,1.2625314730574234e+18,RepMikeGarcia,,,,,,,,,,,,
98,14573926.0,14573926.0,MikeLevin,,,,,,,,,,,,
99,303861808.0,303861808.0,RepThompson,,,,,,,,,,,,
100,15764644.0,15764644.0,SpeakerPelosi,,,,,,,,,,,,
101,303633791.0,303633791.0,Nanette4CA,,,,,,,,,,,,
102,236279233.0,236279233.0,NormaJTorres,,,,,,,,,,,,
103,3018670151.0,3018670151.0,RepPeteAguilar,,,,,,,,,,,,
104,28602948.0,28602948.0,RepRaulGrijalva,,,,,,,,,,,,
105,1089859058.0,1089859058.0,RepRaulRuizMD,,,,,,,,,,,,
106,161411080.0,161411080.0,gracenapolitano,,,,,,,,,,,,
107,771152516.0,771152516.0,RoKhanna,,,,,,,,,,,,
108,3237898542.0,3237898542.0,carbajalsalud,,,,,,,,,,,,
109,1656913327.0,1656913327.0,SaraJacobsCA,,,,,,,,,,,,
110,21059255.0,21059255.0,tedlieu,,,,,,,,,,,,
111,50152441.0,50152441.0,RepMcClintock,,,,,,,,,,,,
112,1222257180.0,1222257180.0,RepCardenas,,,,,,,,,,,,
113,2355919591.0,2355919591.0,YoungKimCA,,,,,,,,,,,,
114,9.888584721324155e+17,9.888584721324155e+17,ZoeLofgren,,,,,,,,,,,,
115,28599820.0,28599820.0,RepDianaDeGette,,,,,,,,,,,,
116,44709303.0,44709303.0,RepPrimavera,,,,,,,,,,,,
117,584012853.0,584012853.0,RepDLamborn,,,,,,,,,,,,
118,20552026.0,20552026.0,RepPerlmutter,,,,,,,,,,,,
119,15361570.0,15361570.0,jaredpolis,,,,,,,,,,,,
120,1.0801918665099018e+18,1.0801918665099018e+18,RepJasonCrow,,,,,,,,,,,,
121,1542372750.0,1542372750.0,JoeNeguse,,,,,,,,,,,,
122,1.3187283369237873e+18,1.3187283369237873e+18,SenatorHick,,,,,,,,,,,,
123,2862577383.0,2862577383.0,RepKenBuck,,,,,,,,,,,,
124,1.201670995435647e+18,1.201670995435647e+18,laurenboebert,,,,,,,,,,,,
125,224285242.0,224285242.0,SenatorBennet,,,,,,,,,,,,
126,150078976.0,150078976.0,ChrisMurphyCT,,,,,,,,,,,,
127,9.917210306317804e+17,9.917210306317804e+17,JahanaHayesCT,,,,,,,,,,,,
128,31611298.0,31611298.0,jahimes,,,,,,,,,,,,
129,183351637.0,183351637.0,JoeCourtneyCT,,,,,,,,,,,,
130,24972208.0,24972208.0,NedLamont,,,,,,,,,,,,
131,278124059.0,278124059.0,SenBlumenthal,,,,,,,,,,,,
132,893496121.0,893496121.0,Rosa_DeLauro,,,,,,,,,,,,
133,1.0823317713987461e+18,1.0823317713987461e+18,LGSusanB,,,,,,,,,,,,
134,16239891.0,16239891.0,bethanyhalllong,,,,,,,,,,,,
135,8.233028385247396e+17,8.233028385247396e+17,ChrisCoonsforDE,,,,,,,,,,,,
136,4049197462.0,4049197462.0,LisaBRochester,,,,,,,,,,,,
137,249787913.0,249787913.0,SenatorCarper,,,,,,,,,,,,
138,88291132.0,88291132.0,AlLawsonJr,,,,,,,,,,,,
139,25086658.0,25086658.0,congbillposey,,,,,,,,,,,,
140,3170031728.0,3170031728.0,BrianMastFL,,,,,,,,,,,,
141,96015533.0,96015533.0,ByronDonalds,,,,,,,,,,,,
142,1.3436791950341038e+18,1.3436791950341038e+18,RepCarlos,,,,,,,,,,,,
143,38970940.0,38970940.0,CharlieCrist,,,,,,,,,,,,
144,281540744.0,281540744.0,RepWebster,,,,,,,,,,,,
145,1730030220.0,1730030220.0,DarrenSoto,,,,,,,,,,,,
146,115979444.0,115979444.0,DWStweets,,,,,,,,,,,,
147,1.065332748985004e+18,1.065332748985004e+18,FSWInTheHouse,,,,,,,,,,,,
148,21924842.0,21924842.0,gregsteube,,,,,,,,,,,,
149,26051676.0,26051676.0,RepGusBilirakis,,,,,,,,,,,,
150,347303644.0,347303644.0,JeanetteNunezFL,,,,,,,,,,,,
151,7.336726501202534e+17,7.336726501202534e+17,JRutherfordFL,,,,,,,,,,,,
152,3246574847.0,3246574847.0,RepJosephGeller,,,,,,,,,,,,
153,155253505.0,155253505.0,KatCammack,,,,,,,,,,,,
154,7.56123897783808e+17,7.56123897783808e+17,KathyCastorFL,,,,,,,,,,,,
155,349296252.0,349296252.0,LoisFrankel,,,,,,,,,,,,
156,40282700.0,40282700.0,MaElviraSalazar,,,,,,,,,,,,
157,15745368.0,15745368.0,marcorubio,,,,,,,,,,,,
158,374816353.0,374816353.0,MarioDBCamp,,,,,,,,,,,,
159,58579942.0,58579942.0,mattgaetz,,,,,,,,,,,,
160,833673914.0,833673914.0,michaelgwaltz,,,,,,,,,,,,
161,8.15952318487298e+17,8.15952318487298e+17,DrNealDunnFL2,,,,,,,,,,,,
162,131546062.0,131546062.0,SenRickScott,,,,,,,,,,,,
163,487297085.0,487297085.0,RonDeSantisFL,,,,,,,,,,,,
164,1.2479589100252037e+18,1.2479589100252037e+18,ScottFranklinFL,,,,,,,,,,,,
165,9.88942485828309e+17,9.88942485828309e+17,Sheila4Congress,,,,,,,,,,,,
166,7.961835159980687e+17,7.961835159980687e+17,RepStephMurphy,,,,,,,,,,,,
167,65541270.0,65541270.0,TedDeutch,,,,,,,,,,,,
168,20467163.0,20467163.0,VernBuchanan,,,,,,,,,,,,
169,1.3570173615686943e+18,1.3570173615686943e+18,Rep_Clyde,,,,,,,,,,,,
170,234797704.0,234797704.0,AustinScottGA08,,,,,,,,,,,,
171,2914163523.0,2914163523.0,RepLoudermilk,,,,,,,,,,,,
172,47437206.0,47437206.0,BrianKempGA,,,,,,,,,,,,
173,2973870195.0,2973870195.0,RepBuddyCarter,,,,,,,,,,,,
174,8.812227831702282e+17,8.812227831702282e+17,Carolyn4GA7,,,,,,,,,,,,
175,168673083.0,168673083.0,repdavidscott,,,,,,,,,,,,
176,6.949845342495949e+17,6.949845342495949e+17,DrewFergusonGA,,,,,,,,,,,,
177,907144981.0,907144981.0,GeoffDuncanGA,,,,,,,,,,,,
178,24745957.0,24745957.0,RepHankJohnson,,,,,,,,,,,,
179,130003817.0,130003817.0,JodyHice,,,,,,,,,,,,
180,521747968.0,521747968.0,ossoff,,,,,,,,,,,,
181,9.479562368043377e+17,9.479562368043377e+17,lucymcbath,,,,,,,,,,,,
182,36424664.0,36424664.0,NikemaWilliams,,,,,,,,,,,,
183,1.221242033530196e+18,1.221242033530196e+18,ReverendWarnock,,,,,,,,,,,,
184,385111151.0,385111151.0,rickallen,,,,,,,,,,,,
185,249410485.0,249410485.0,SanfordBishop,,,,,,,,,,,,
186,47747074.0,47747074.0,brianschatz,,,,,,,,,,,,
187,2887736207.0,2887736207.0,GovDavidIge,,,,,,,,,,,,
188,21737536.0,21737536.0,EdCaseHawaii,,,,,,,,,,,,
189,4863545294.0,4863545294.0,kaikahele,,,,,,,,,,,,
190,169198625.0,169198625.0,mazieforhawaii,,,,,,,,,,,,
191,41266395.0,41266395.0,GovernorLittle,,,,,,,,,,,,
192,201428338.0,201428338.0,JaniceMcGeachin,,,,,,,,,,,,
193,1096059529.0,1096059529.0,SenatorRisch,,,,,,,,,,,,
194,600463589.0,600463589.0,MikeCrapo,,,,,,,,,,,,
195,76132891.0,76132891.0,CongMikeSimpson,,,,,,,,,,,,
196,172944579.0,172944579.0,RussFulcher,,,,,,,,,,,,
197,219429281.0,219429281.0,RepKinzinger,,,,,,,,,,,,
198,1080509366.0,1080509366.0,RepBillFoster,,,,,,,,,,,,
199,1071840474.0,1071840474.0,RepSchneider,,,,,,,,,,,,
200,257180565.0,257180565.0,CheriBustos,,,,,,,,,,,,
201,1.0824277795835412e+18,1.0824277795835412e+18,RepChuyGarcia,,,,,,,,,,,,
202,789244177.0,789244177.0,RepDannyDavis,,,,,,,,,,,,
203,3686482216.0,3686482216.0,RepLaHood,,,,,,,,,,,,
204,308794407.0,308794407.0,DickDurbin,,,,,,,,,,,,
205,85896319.0,85896319.0,RepSchakowsky,,,,,,,,,,,,
206,1.0848175233784545e+18,1.0848175233784545e+18,GovPritzker,,,,,,,,,,,,
207,1.0848186255786271e+18,1.0848186255786271e+18,LtGovStratton,,,,,,,,,,,,
208,8.721561326887117e+17,8.721561326887117e+17,LaurenUnderwood,,,,,,,,,,,,
209,1.343578440977494e+18,1.343578440977494e+18,RepMarieNewman,,,,,,,,,,,,
210,1.180124969621168e+18,1.180124969621168e+18,Miller_Congress,,,,,,,,,,,,
211,1324891934.0,1324891934.0,RepMikeBost,,,,,,,,,,,,
212,56864092.0,56864092.0,RepMikeQuigley,,,,,,,,,,,,
213,8.141790319564882e+17,8.141790319564882e+17,CongressmanRaja,,,,,,,,,,,,
214,1339931490.0,1339931490.0,RepRobinKelly,,,,,,,,,,,,
215,993153006.0,993153006.0,RodneyDavis,,,,,,,,,,,,
216,66804351.0,66804351.0,SeanCasten,,,,,,,,,,,,
217,1058520120.0,1058520120.0,SenDuckworth,,,,,,,,,,,,
218,199325935.0,199325935.0,RepAndreCarson,,,,,,,,,,,,
219,3118589409.0,3118589409.0,HolcombForIN,,,,,,,,,,,,
220,1.3462050460363776e+18,1.3462050460363776e+18,RepMrvan,,,,,,,,,,,,
221,8.900389581047357e+17,8.900389581047357e+17,GregPenceIN,,,,,,,,,,,,
222,1065995022.0,1065995022.0,RepWalorski,,,,,,,,,,,,
223,1.0863164944500326e+18,1.0863164944500326e+18,RepJimBaird,,,,,,,,,,,,
224,8.161313190339502e+17,8.161313190339502e+17,RepJimBanks,,,,,,,,,,,,
225,234812598.0,234812598.0,RepLarryBucshon,,,,,,,,,,,,
226,1.0808709818775347e+18,1.0808709818775347e+18,SenatorBraun,,,,,,,,,,,,
227,316647643.0,316647643.0,Suzanne_Crouch,,,,,,,,,,,,
228,59969802.0,59969802.0,ToddYoungIN,,,,,,,,,,,,
229,8.11986281177772e+17,8.11986281177772e+17,RepTrey,,,,,,,,,,,,
230,1205364420.0,1205364420.0,Victoria_Spartz,,,,,,,,,,,,
231,189756390.0,189756390.0,AdamGreggIA,,,,,,,,,,,,
232,18189966.0,18189966.0,hinsonashley,,,,,,,,,,,,
233,10615232.0,10615232.0,ChuckGrassley,,,,,,,,,,,,
234,1.0808659173770977e+18,1.0808659173770977e+18,RepCindyAxne,,,,,,,,,,,,
235,2856787757.0,2856787757.0,SenJoniErnst,,,,,,,,,,,,
236,31591773.0,31591773.0,KimReynoldsIA,,,,,,,,,,,,
237,18131106.0,18131106.0,millermeeks,,,,,,,,,,,,
238,23764160.0,23764160.0,RandyFeenstra,,,,,,,,,,,,
239,1.0823292406814925e+18,1.0823292406814925e+18,JakeLaTurner,,,,,,,,,,,,
240,364864453.0,364864453.0,LauraKellyKS,,,,,,,,,,,,
241,1240107944.0,1240107944.0,RogerMarshallMD,,,,,,,,,,,,
242,7.225550105888727e+17,7.225550105888727e+17,RonEstesKS,,,,,,,,,,,,
243,9.509525115565384e+17,9.509525115565384e+17,sharicedavids,,,,,,,,,,,,
244,1.345825008887722e+18,1.345825008887722e+18,RepMann,,,,,,,,,,,,
245,115186195.0,115186195.0,barrforcongress,,,,,,,,,,,,
246,2991360032.0,2991360032.0,AndyBeshearKY,,,,,,,,,,,,
247,114607567.0,114607567.0,brettguthrie,,,,,,,,,,,,
248,1.2736123501978255e+18,1.2736123501978255e+18,HalRogersKY5,,,,,,,,,,,,
249,1387348058.0,1387348058.0,JColemanKY,,,,,,,,,,,,
250,838462994.0,838462994.0,JamesComer,,,,,,,,,,,,
251,1249982359.0,1249982359.0,LeaderMcConnell,,,,,,,,,,,,
252,216881337.0,216881337.0,RandPaul,,,,,,,,,,,,
253,975200486.0,975200486.0,RepThomasMassie,,,,,,,,,,,,
254,270038449.0,270038449.0,DrCassidy,,,,,,,,,,,,
255,177664331.0,177664331.0,BillyNungesser,,,,,,,,,,,,
256,1.0110532783045919e+18,1.0110532783045919e+18,CaptClayHiggins,,,,,,,,,,,,
257,587100576.0,587100576.0,garretgraves,,,,,,,,,,,,
258,166374616.0,166374616.0,LouisianaGov,,,,,,,,,,,,
259,8.166832740766147e+17,8.166832740766147e+17,SenJohnKennedy,,,,,,,,,,,,
260,1.382395679700439e+18,1.382395679700439e+18,RepJuliaLetlow,,,,,,,,,,,,
261,4849654052.0,4849654052.0,MikeJohnson,,,,,,,,,,,,
262,2746741969.0,2746741969.0,SteveScaliseGOP,,,,,,,,,,,,
263,1.3527603042712412e+18,1.3527603042712412e+18,RepTroyCarter,,,,,,,,,,,,
264,1068481578.0,1068481578.0,SenAngusKing,,,,,,,,,,,,
265,14984637.0,14984637.0,chelliepingree,,,,,,,,,,,,
266,8.844760345062482e+17,8.844760345062482e+17,JanetMillsforME,,,,,,,,,,,,
267,1.0808916673082982e+18,1.0808916673082982e+18,RepGolden,,,,,,,,,,,,
268,19726613.0,19726613.0,SenatorCollins,,,,,,,,,,,,
269,960962340.0,960962340.0,RepAndyHarrisMD,,,,,,,,,,,,
270,8.235529742533427e+17,8.235529742533427e+17,RepAnthonyBrown,,,,,,,,,,,,
271,109071031.0,109071031.0,SenatorCardin,,,,,,,,,,,,
272,2951351524.0,2951351524.0,BoydKRutherford,,,,,,,,,,,,
273,18137749.0,18137749.0,ChrisVanHollen,,,,,,,,,,,,
274,4851790919.0,4851790919.0,davidjtrone,,,,,,,,,,,,
275,305620929.0,305620929.0,Call_Me_Dutch,,,,,,,,,,,,
276,549579841.0,549579841.0,jamie_raskin,,,,,,,,,,,,
277,259364314.0,259364314.0,JohnSarbanes,,,,,,,,,,,,
278,2987671552.0,2987671552.0,GovLarryHogan,,,,,,,,,,,,
279,266719387.0,266719387.0,StenyHoyer,,,,,,,,,,,,
280,31013444.0,31013444.0,AyannaPressley,,,,,,,,,,,,
281,232992031.0,232992031.0,USRepKeating,,,,,,,,,,,,
282,18023868.0,18023868.0,MassGovernor,,,,,,,,,,,,
283,1129029661.0,1129029661.0,EdMarkey,,,,,,,,,,,,
284,357606935.0,357606935.0,ewarren,,,,,,,,,,,,
285,4870048156.0,4870048156.0,JakeAuch,,,,,,,,,,,,
286,128664931.0,128664931.0,McGovernMA,,,,,,,,,,,,
287,117150835.0,117150835.0,KarynPolito,,,,,,,,,,,,
288,2293131060.0,2293131060.0,RepKClark,,,,,,,,,,,,
289,9.159750475457495e+17,9.159750475457495e+17,LoriTrahanMA,,,,,,,,,,,,
290,9.948886385793065e+17,9.948886385793065e+17,mariarobinsonMA,,,,,,,,,,,,
291,442824717.0,442824717.0,RepRichardNeal,,,,,,,,,,,,
292,248495200.0,248495200.0,sethmoulton,,,,,,,,,,,,
293,130901013.0,130901013.0,RepLynch,,,,,,,,,,,,
294,21061366.0,21061366.0,Andy_Levin,,,,,,,,,,,,
295,1.1261763269253939e+18,1.1261763269253939e+18,AnthonyFeig,,,,,,,,,,,,
296,23820360.0,23820360.0,billhuizenga,,,,,,,,,,,,
297,2863006655.0,2863006655.0,RepLawrence,,,,,,,,,,,,
298,18674498.0,18674498.0,dankildee,,,,,,,,,,,,
299,2361650234.0,2361650234.0,DebDingell,,,,,,,,,,,,
300,20113797.0,20113797.0,stabenow,,,,,,,,,,,,
301,8.60547911268139e+17,8.60547911268139e+17,ElissaSlotkin,,,,,,,,,,,,
302,124224165.0,124224165.0,RepFredUpton,,,,,,,,,,,,
303,12046642.0,12046642.0,LtGovGilchrist,,,,,,,,,,,,
304,145292853.0,145292853.0,GaryPeters,,,,,,,,,,,,
305,102071743.0,102071743.0,GovWhitmer,,,,,,,,,,,,
306,391445643.0,391445643.0,HaleyLive,,,,,,,,,,,,
307,7.517993527550525e+17,7.517993527550525e+17,JackBergman_MI1,,,,,,,,,,,,
308,41198239.0,41198239.0,JohnMoolenaar,,,,,,,,,,,,
309,1.334164871420797e+18,1.334164871420797e+18,RepMeijer,,,,,,,,,,,,
310,435331179.0,435331179.0,RashidaTlaib,,,,,,,,,,,,
311,237862972.0,237862972.0,RepWalberg,,,,,,,,,,,,
312,33537967.0,33537967.0,amyklobuchar,,,,,,,,,,,,
313,411861905.0,411861905.0,AngieCraigMN,,,,,,,,,,,,
314,516880804.0,516880804.0,BettyMcCollum04,,,,,,,,,,,,
315,39894447.0,39894447.0,deanbphillips,,,,,,,,,,,,
316,783792992.0,783792992.0,IlhanMN,,,,,,,,,,,,
317,1.1599290438164603e+18,1.1599290438164603e+18,FischbachMN7,,,,,,,,,,,,
318,15059667.0,15059667.0,peggyflanagan,,,,,,,,,,,,
319,1.0758305990075105e+18,1.0758305990075105e+18,RepPeteStauber,,,,,,,,,,,,
320,85726335.0,85726335.0,Tim_Walz,,,,,,,,,,,,
321,47724293.0,47724293.0,TinaSmithMN,,,,,,,,,,,,
322,72431423.0,72431423.0,tomemmer,,,,,,,,,,,,
323,82453460.0,82453460.0,BennieGThompson,,,,,,,,,,,,
324,262192574.0,262192574.0,cindyhydesmith,,,,,,,,,,,,
325,30944131.0,30944131.0,DelbertHosemann,,,,,,,,,,,,
326,1.0812434683270185e+18,1.0812434683270185e+18,RepMichaelGuest,,,,,,,,,,,,
327,11650762.0,11650762.0,RogerWicker,,,,,,,,,,,,
328,116616867.0,116616867.0,StevenPalazzo,,,,,,,,,,,,
329,259341329.0,259341329.0,tatereeves,,,,,,,,,,,,
330,3317799825.0,3317799825.0,RepTrentKelly,,,,,,,,,,,,
331,1051446626.0,1051446626.0,RepAnnWagner,,,,,,,,,,,,
332,1444015610.0,1444015610.0,USRepLong,,,,,,,,,,,,
333,2554870803.0,2554870803.0,LuetkemeyerB,,,,,,,,,,,,
334,4696552878.0,4696552878.0,CoriBush,,,,,,,,,,,,
335,163570705.0,163570705.0,repcleaver,,,,,,,,,,,,
336,26653478.0,26653478.0,JasonSmithMO,,,,,,,,,,,,
337,15166261.0,15166261.0,senatus,,,,,,,,,,,,
338,2352629311.0,2352629311.0,HawleyMO,,,,,,,,,,,,
339,1.0102584570213376e+18,1.0102584570213376e+18,LtGovMikeKehoe,,,,,,,,,,,,
340,74522684.0,74522684.0,mikeparson,,,,,,,,,,,,
341,21269970.0,21269970.0,RoyBlunt,,,,,,,,,,,,
342,70799725.0,70799725.0,VickyHartzler,,,,,,,,,,,,
343,1.3439697737264947e+18,1.3439697737264947e+18,GovGianforte,,,,,,,,,,,,
344,16473577.0,16473577.0,jontester,,,,,,,,,,,,
345,1376252790.0,1376252790.0,MattForMontana,,,,,,,,,,,,
346,11651202.0,11651202.0,SteveDaines,,,,,,,,,,,,
347,296245061.0,296245061.0,RepAdrianSmith,,,,,,,,,,,,
348,1480852568.0,1480852568.0,BenSasse,,,,,,,,,,,,
349,1.5062974360038318e+18,1.5062974360038318e+18,DebFischerNE,,,,,,,,,,,,
350,3109108467.0,3109108467.0,DonJBacon,,,,,,,,,,,,
351,2891165960.0,2891165960.0,GovRicketts,,,,,,,,,,,,
352,8.113135657601638e+17,8.113135657601638e+17,SenCortezMasto,,,,,,,,,,,,
353,17907578.0,17907578.0,dinatitus,,,,,,,,,,,,
354,8.18554054309716e+17,8.18554054309716e+17,SenJackyRosen,,,,,,,,,,,,
355,1.4715579701776507e+18,1.4715579701776507e+18,LGCanoBurkhead,,,,,,,,,,,,
356,85689484.0,85689484.0,AmodeiForNevada,,,,,,,,,,,,
357,3124524385.0,3124524385.0,SteveSisolak,,,,,,,,,,,,
358,246478393.0,246478393.0,StevenHorsford,,,,,,,,,,,,
359,602919981.0,602919981.0,SusieLeeNV,,,,,,,,,,,,
360,89992368.0,89992368.0,AnnMcLaneKuster,,,,,,,,,,,,
361,574799823.0,574799823.0,ChrisPappasNH,,,,,,,,,,,,
362,95943434.0,95943434.0,ChrisSununu,,,,,,,,,,,,
363,14125897.0,14125897.0,JeanneShaheen,,,,,,,,,,,,
364,361569788.0,361569788.0,Maggie_Hassan,,,,,,,,,,,,
365,305216911.0,305216911.0,RepBobbyRush,,,,,,,,,,,,
366,544553624.0,544553624.0,AlbioSiresNJ,,,,,,,,,,,,
367,24215154.0,24215154.0,AndyKimNJ,,,,,,,,,,,,
368,74508260.0,74508260.0,BillPascrell,,,,,,,,,,,,
369,18695134.0,18695134.0,SenatorMenendez,,,,,,,,,,,,
370,2968451607.0,2968451607.0,RepBonnie,,,,,,,,,,,,
371,15808765.0,15808765.0,CoryBooker,,,,,,,,,,,,
